transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,new_beneficiary,device_changed,iban_valid,weekend,night_transaction,is_fraud
T30869,C1569,165372.26,withdrawal,19:24,Cologne,ATM,18,1,1,1,0,0,0
T30870,C3561,185103.03,deposit,07:22,Berlin,mobile,25,0,0,0,1,0,0
T30871,C4607,136004.8,transfer,20:02,Frankfurt,mobile,48,1,1,1,0,0,0
T30872,C7269,50436.43,withdrawal,18:59,Cologne,mobile,0,0,0,0,1,0,1
T30873,C3000,6803.06,payment,03:27,Outside EU,mobile,88,1,1,0,1,1,1
T30874,C9421,44009.46,payment,15:02,Munich,mobile,37,1,1,1,0,0,0
T30875,C4133,19979.46,transfer,16:30,Hamburg,ATM,91,0,1,0,1,0,0
T30876,C2804,59836.71,withdrawal,00:23,Cologne,mobile,66,1,1,0,0,1,1
T30877,C1348,93908.87,deposit,11:29,Hamburg,desktop,13,1,0,1,1,0,0
T30878,C7271,151183.47,withdrawal,11:44,Hamburg,desktop,7,1,0,1,1,0,0
T30879,C3054,73812.11,transfer,23:03,Outside EU,ATM,54,0,1,1,1,1,1
T30880,C6537,95067.62,transfer,04:22,Hamburg,desktop,1,0,1,1,0,1,0
T30881,C2396,161283.05,transfer,16:01,Frankfurt,mobile,87,1,0,0,0,0,1
T30882,C5149,22243.23,deposit,01:55,Frankfurt,ATM,85,1,0,0,0,1,1
T30883,C8613,155301.13,transfer,00:47,Cologne,mobile,7,1,1,1,1,1,0
T30884,C5346,61964.48,deposit,05:06,Berlin,desktop,43,1,0,0,0,1,1
T30885,C7297,182635.32,deposit,00:42,Hamburg,ATM,45,0,1,0,0,1,0
T30886,C9338,50861.5,payment,00:41,Munich,mobile,29,1,1,1,1,1,0
T30887,C7252,151837.97,withdrawal,10:54,Munich,mobile,22,1,0,0,1,0,1
T30888,C9580,138088.17,transfer,13:13,Hamburg,mobile,42,0,1,1,1,0,0
T30889,C1450,78327.02,transfer,10:02,Outside EU,mobile,36,1,0,1,0,0,0
T30890,C9520,124498.82,withdrawal,04:16,Frankfurt,desktop,49,0,1,0,0,1,0
T30891,C1563,37973.83,withdrawal,21:46,Berlin,mobile,70,1,1,0,0,0,1
T30892,C8501,74917.82,deposit,07:44,Cologne,mobile,16,0,1,0,1,0,0
T30893,C2178,31093.2,transfer,09:48,Cologne,desktop,23,1,0,0,0,0,1
T30894,C4288,26278.9,transfer,03:40,Outside EU,mobile,40,0,0,0,0,1,1
T30895,C1854,67981.2,withdrawal,07:54,Munich,desktop,32,0,0,1,1,0,0
T30896,C6020,84767.9,payment,13:19,Frankfurt,ATM,48,1,0,1,0,0,0
T30897,C6251,135449.8,transfer,16:02,Berlin,mobile,75,1,0,0,1,0,1
T30898,C8076,130916.73,withdrawal,21:20,Cologne,ATM,57,1,1,1,0,0,1
T30899,C6630,113185.14,payment,17:43,Cologne,desktop,96,0,0,0,0,0,0
T30900,C9075,13810.07,deposit,11:44,Hamburg,ATM,31,1,1,1,1,0,0
T30901,C5880,171767.55,payment,11:54,Cologne,desktop,13,0,0,0,1,0,0
T30902,C4218,117806.81,payment,09:42,Berlin,desktop,38,1,0,1,1,0,0
T30903,C9360,67039.33,payment,21:13,Berlin,desktop,14,1,0,1,0,0,0
T30904,C4760,97342.02,payment,05:21,Hamburg,desktop,18,0,0,0,1,1,0
T30905,C5750,84159.54,withdrawal,17:31,Berlin,ATM,22,0,1,1,1,0,0
T30906,C4134,192623.97,transfer,16:17,Munich,ATM,25,1,0,0,0,0,1
T30907,C8092,131003.03,transfer,17:53,Munich,desktop,20,1,1,0,1,0,1
T30908,C8056,113005.32,transfer,15:06,Frankfurt,mobile,100,1,0,1,1,0,0
T30909,C5638,94554.12,withdrawal,17:02,Outside EU,mobile,53,1,1,0,1,0,1
T30910,C8399,112572.44,deposit,08:04,Cologne,ATM,58,0,1,1,0,0,0
T30911,C8859,47696.98,deposit,01:11,Munich,mobile,22,1,0,0,0,1,1
T30912,C6389,196939.86,transfer,09:35,Cologne,desktop,7,1,1,0,1,0,1
T30913,C6354,64130.63,payment,21:04,Cologne,desktop,82,1,0,1,1,0,1
T30914,C6651,25425.94,transfer,03:32,Hamburg,ATM,43,1,0,0,1,1,1
T30915,C8238,198289.72,transfer,07:14,Munich,mobile,84,0,0,0,1,0,0
T30916,C8449,109776.44,payment,18:46,Outside EU,desktop,9,1,0,0,1,0,1
T30917,C4427,170369.94,transfer,13:38,Berlin,desktop,83,1,0,0,0,0,1
T30918,C2846,198740.68,payment,01:19,Berlin,mobile,78,0,1,0,0,1,0
T30919,C3294,199622.68,withdrawal,12:27,Cologne,desktop,28,0,0,0,0,0,0
T30920,C3345,44311.64,deposit,11:03,Frankfurt,mobile,14,1,0,1,1,0,0
T30921,C5684,57781.5,deposit,22:32,Munich,mobile,55,0,0,0,1,0,0
T30922,C4973,63282.87,withdrawal,10:02,Cologne,desktop,63,0,0,0,0,0,0
T30923,C8152,153763.67,withdrawal,03:36,Berlin,mobile,25,1,1,0,1,1,1
T30924,C1643,86212.22,transfer,17:01,Cologne,mobile,42,1,1,1,1,0,0
T30925,C1397,102975.85,withdrawal,14:23,Outside EU,ATM,53,1,1,0,1,0,1
T30926,C2526,151135.08,withdrawal,09:10,Hamburg,mobile,76,0,1,0,1,0,0
T30927,C4357,101920.29,withdrawal,12:42,Hamburg,mobile,72,1,0,0,1,0,1
T30928,C4683,115001.55,withdrawal,11:50,Frankfurt,mobile,70,0,1,1,0,0,0
T30929,C7383,179243.15,payment,02:50,Outside EU,desktop,37,0,0,0,1,1,1
T30930,C4765,150763.87,deposit,15:08,Hamburg,desktop,99,0,1,1,1,0,0
T30931,C9428,23111.98,deposit,17:52,Frankfurt,ATM,94,1,1,0,0,0,1
T30932,C8956,162914.78,transfer,02:11,Berlin,desktop,29,1,1,1,0,1,0
T30933,C5321,17984.41,deposit,00:40,Outside EU,mobile,2,1,0,0,0,1,1
T30934,C1430,172234.83,withdrawal,10:55,Munich,ATM,72,0,0,1,1,0,0
T30935,C8574,62831.79,deposit,21:04,Berlin,ATM,48,1,0,1,0,0,0
T30936,C7088,112054.95,transfer,08:45,Frankfurt,desktop,7,1,0,0,1,0,1
T30937,C4135,45388.65,deposit,08:37,Cologne,ATM,68,0,0,1,1,0,0
T30938,C2142,154831.62,payment,04:24,Berlin,ATM,94,0,1,0,1,1,0
T30939,C6961,4930.45,transfer,01:14,Cologne,ATM,3,1,0,0,0,1,1
T30940,C8009,111862.77,deposit,19:47,Frankfurt,ATM,53,1,0,1,1,0,0
T30941,C3643,145233.53,deposit,13:09,Munich,mobile,87,1,1,1,0,0,0
T30942,C7217,146855.47,deposit,15:43,Cologne,mobile,74,0,1,0,1,0,0
T30943,C7285,17510.05,deposit,21:12,Frankfurt,desktop,76,1,0,0,1,0,1
T30944,C9479,18146.37,deposit,04:03,Frankfurt,ATM,56,1,0,1,1,1,1
T30945,C8856,161449.55,withdrawal,16:09,Munich,mobile,9,0,0,0,1,0,0
T30946,C3355,19396.86,payment,10:31,Munich,desktop,69,1,0,1,1,0,0
T30947,C7852,5257.04,deposit,14:37,Berlin,ATM,30,1,0,1,1,0,0
T30948,C3183,184408.58,payment,14:08,Frankfurt,mobile,81,1,1,1,1,0,0
T30949,C7397,183433.88,withdrawal,16:00,Frankfurt,mobile,35,0,0,1,1,0,1
T30950,C9989,128672.52,deposit,10:32,Outside EU,mobile,79,1,0,0,0,0,1
T30951,C5488,126180.33,payment,22:14,Frankfurt,ATM,28,1,0,1,1,0,0
T30952,C9432,65127.01,transfer,23:49,Outside EU,ATM,21,1,1,1,1,1,1
T30953,C6423,89177.25,payment,22:48,Munich,mobile,41,1,0,1,1,0,0
T30954,C8378,84426.77,withdrawal,03:00,Cologne,desktop,75,0,1,1,1,1,0
T30955,C5028,137591.69,deposit,09:17,Berlin,ATM,63,0,1,0,0,0,0
T30956,C7282,26405.89,withdrawal,06:19,Outside EU,desktop,78,0,0,1,1,0,0
T30957,C8314,96787.4,transfer,16:48,Hamburg,desktop,88,0,1,0,0,0,0
T30958,C6244,80517.26,deposit,03:25,Outside EU,mobile,89,0,0,1,0,1,1
T30959,C4330,21308.86,withdrawal,23:48,Frankfurt,desktop,62,0,0,1,0,1,0
T30960,C6690,59118.79,deposit,17:51,Berlin,ATM,82,1,0,0,1,0,1
T30961,C1834,176803.64,transfer,21:50,Outside EU,desktop,43,1,1,0,1,0,1
T30962,C7635,154938.7,deposit,05:48,Munich,ATM,2,0,1,0,0,1,0
T30963,C1637,88405.0,deposit,19:13,Hamburg,mobile,64,1,0,0,0,0,1
T30964,C1469,119809.6,payment,22:56,Berlin,desktop,39,0,0,1,0,0,0
T30965,C5673,43944.57,deposit,01:42,Cologne,desktop,60,1,0,1,0,1,0
T30966,C4171,198083.94,deposit,11:13,Cologne,desktop,43,0,0,0,1,0,1
T30967,C7149,59959.86,withdrawal,05:17,Frankfurt,mobile,86,0,1,1,1,1,0
T30968,C4058,43799.12,withdrawal,01:49,Outside EU,mobile,75,0,1,1,0,1,1
T30969,C5168,120273.75,withdrawal,15:01,Munich,ATM,10,1,0,1,0,0,0
T30970,C5900,131218.77,transfer,15:03,Hamburg,desktop,17,0,1,0,1,0,0
T30971,C3741,65006.72,deposit,19:07,Munich,mobile,21,1,1,0,1,0,1
T30972,C5372,154264.22,withdrawal,11:54,Frankfurt,desktop,46,1,1,1,0,0,0
T30973,C2313,1585.54,transfer,00:57,Munich,desktop,18,1,0,0,1,1,1
T30974,C3079,13488.9,transfer,17:24,Outside EU,desktop,27,1,0,1,0,0,0
T30975,C9829,133829.08,transfer,17:14,Munich,desktop,15,0,0,1,0,0,0
T30976,C7734,59982.66,deposit,20:48,Munich,ATM,4,0,1,0,0,0,0
T30977,C4308,83665.11,deposit,10:34,Munich,desktop,65,1,0,1,1,0,0
T30978,C3708,159.38,withdrawal,05:59,Outside EU,mobile,80,1,1,0,0,1,1
T30979,C1531,185556.39,withdrawal,11:45,Outside EU,desktop,49,1,1,1,1,0,0
T30980,C3172,64678.4,transfer,09:03,Berlin,desktop,35,0,1,0,1,0,0
T30981,C9853,23063.13,deposit,10:21,Hamburg,mobile,13,1,1,0,0,0,1
T30982,C4927,94343.4,withdrawal,18:01,Munich,desktop,99,1,1,1,0,0,0
T30983,C9108,10338.38,payment,08:23,Munich,ATM,66,0,1,1,1,0,0
T30984,C9287,184732.59,withdrawal,02:27,Cologne,mobile,8,0,1,1,1,1,0
T30985,C4097,168832.0,deposit,10:09,Munich,ATM,5,1,1,1,1,0,0
T30986,C4636,20897.13,payment,22:51,Cologne,mobile,16,1,1,0,0,0,1
T30987,C1673,120607.2,deposit,09:21,Frankfurt,desktop,75,1,1,0,0,0,1
T30988,C7771,99591.81,deposit,04:38,Munich,ATM,100,1,1,0,0,1,1
T30989,C7441,183574.27,transfer,03:25,Outside EU,ATM,79,1,0,0,0,1,1
T30990,C7421,31328.69,deposit,17:41,Hamburg,mobile,28,1,1,1,1,0,0
T30991,C7978,36533.37,payment,16:08,Outside EU,desktop,82,0,1,0,1,0,0
T30992,C9177,169549.33,withdrawal,08:44,Hamburg,desktop,0,0,1,0,0,0,1
T30993,C5057,40640.62,deposit,17:03,Outside EU,desktop,36,0,1,1,1,0,0
T30994,C7479,85992.92,payment,20:33,Hamburg,desktop,29,1,1,0,1,0,1
T30995,C1336,44545.96,transfer,06:32,Cologne,mobile,11,1,1,1,0,0,0
T30996,C5125,161381.79,transfer,04:46,Cologne,mobile,73,0,0,1,0,1,0
T30997,C3158,76580.58,transfer,05:51,Berlin,mobile,63,0,0,0,1,1,0
T30998,C4766,147973.79,withdrawal,17:53,Frankfurt,desktop,43,0,0,0,0,0,0
T30999,C4833,52366.01,deposit,21:59,Hamburg,mobile,17,0,1,1,1,0,0
T31000,C2933,151098.76,withdrawal,03:54,Hamburg,mobile,7,0,0,0,1,1,0
T31001,C2856,57003.46,deposit,01:20,Frankfurt,mobile,68,0,1,0,1,1,0
T31002,C4411,112829.4,transfer,05:34,Berlin,ATM,21,0,1,0,1,1,0
T31003,C7434,20993.17,deposit,14:37,Frankfurt,ATM,67,1,1,1,1,0,0
T31004,C4069,127282.75,payment,16:58,Outside EU,desktop,96,0,0,1,0,0,0
T31005,C7583,72103.98,deposit,11:12,Frankfurt,ATM,47,0,0,1,0,0,0
T31006,C8154,22463.78,transfer,21:29,Cologne,ATM,9,1,0,1,1,0,0
T31007,C9430,10345.51,payment,07:03,Berlin,ATM,34,1,0,0,0,0,1
T31008,C6671,153430.34,payment,00:19,Berlin,desktop,2,1,1,1,1,1,0
T31009,C7727,15762.74,deposit,23:44,Outside EU,mobile,17,1,0,0,1,1,1
T31010,C4705,79259.52,transfer,09:12,Cologne,mobile,92,0,0,1,1,0,0
T31011,C2546,98184.74,transfer,06:31,Outside EU,ATM,57,0,0,0,1,0,0
T31012,C3004,90064.1,transfer,17:54,Berlin,mobile,51,0,1,1,1,0,0
T31013,C9711,3924.39,payment,18:52,Cologne,mobile,28,1,1,1,0,0,0
T31014,C3590,183077.11,transfer,08:33,Hamburg,mobile,40,0,1,0,1,0,0
T31015,C7250,40011.91,withdrawal,05:06,Munich,desktop,60,1,1,1,1,1,0
T31016,C3065,17658.85,withdrawal,14:58,Munich,desktop,23,0,0,1,0,0,0
T31017,C7915,44025.31,withdrawal,08:32,Cologne,ATM,58,0,0,0,0,0,0
T31018,C6881,165730.55,withdrawal,23:22,Berlin,mobile,6,0,1,1,1,1,0
T31019,C8257,173740.72,deposit,00:06,Frankfurt,desktop,68,0,0,0,0,1,0
T31020,C8798,125430.5,withdrawal,01:58,Frankfurt,mobile,6,1,0,1,0,1,0
T31021,C1736,161574.92,payment,22:50,Hamburg,ATM,16,0,0,0,1,0,0
T31022,C4065,70693.26,deposit,01:39,Berlin,ATM,69,1,1,1,1,1,0
T31023,C8143,20050.7,transfer,04:27,Munich,ATM,34,0,1,1,0,1,0
T31024,C8227,31391.06,withdrawal,10:24,Munich,mobile,84,0,1,0,1,0,0
T31025,C9493,72658.24,payment,23:16,Cologne,mobile,18,0,1,0,1,1,0
T31026,C6305,160786.12,deposit,10:52,Berlin,desktop,48,1,0,1,1,0,0
T31027,C5683,161425.99,transfer,19:01,Outside EU,mobile,64,1,0,0,0,0,1
T31028,C2556,101458.5,withdrawal,14:20,Cologne,ATM,12,1,1,1,1,0,0
T31029,C3702,101933.88,withdrawal,18:00,Frankfurt,mobile,100,0,1,1,1,0,0
T31030,C9752,56672.84,deposit,11:40,Berlin,ATM,93,0,1,0,1,0,0
T31031,C4171,52369.65,deposit,15:27,Berlin,mobile,63,0,0,0,0,0,0
T31032,C2900,179063.26,deposit,02:37,Frankfurt,ATM,10,0,0,0,1,1,0
T31033,C1665,133607.03,deposit,10:10,Hamburg,desktop,91,0,1,0,0,0,0
T31034,C2290,133787.1,withdrawal,03:27,Munich,ATM,65,1,1,1,0,1,0
T31035,C4996,20000.33,transfer,06:22,Frankfurt,desktop,79,0,0,1,0,0,0
T31036,C1220,151242.11,withdrawal,21:27,Cologne,mobile,48,1,1,1,0,0,0
T31037,C3350,46587.76,deposit,22:32,Berlin,desktop,12,1,0,0,0,0,1
T31038,C7984,140872.78,deposit,06:12,Hamburg,mobile,57,1,0,0,1,0,1
T31039,C9608,64300.71,payment,08:07,Hamburg,ATM,82,1,1,0,0,0,1
T31040,C6787,110457.59,deposit,10:12,Berlin,mobile,2,1,1,1,0,0,0
T31041,C9359,46338.79,withdrawal,19:25,Frankfurt,mobile,86,0,0,1,0,0,0
T31042,C7772,175489.45,payment,10:15,Berlin,ATM,42,0,1,1,1,0,0
T31043,C8053,100223.34,withdrawal,16:03,Munich,mobile,99,0,1,0,1,0,0
T31044,C8584,43143.05,payment,08:52,Berlin,desktop,4,0,0,0,1,0,0
T31045,C6769,78641.74,withdrawal,13:08,Outside EU,desktop,63,1,1,1,0,0,0
T31046,C1519,10635.18,payment,17:06,Hamburg,ATM,4,1,0,0,1,0,1
T31047,C3162,48752.62,withdrawal,09:42,Cologne,mobile,23,0,1,1,0,0,0
T31048,C3783,42207.07,payment,15:20,Cologne,mobile,69,0,0,0,1,0,0
T31049,C9608,189948.72,payment,23:35,Hamburg,mobile,0,0,0,1,0,1,1
T31050,C2006,66638.03,withdrawal,15:16,Berlin,desktop,72,0,0,1,1,0,0
T31051,C9861,153923.44,transfer,11:53,Frankfurt,ATM,60,1,0,1,0,0,0
T31052,C7762,197976.81,deposit,18:14,Hamburg,desktop,48,1,1,1,0,0,0
T31053,C5990,155084.17,deposit,19:41,Berlin,mobile,15,1,0,0,0,0,1
T31054,C6379,21481.56,withdrawal,06:56,Berlin,ATM,23,0,1,0,0,0,0
T31055,C6812,155225.95,payment,16:57,Berlin,desktop,64,0,1,0,0,0,0
T31056,C5842,133574.23,deposit,20:33,Munich,mobile,23,0,1,1,1,0,0
T31057,C4681,88536.74,withdrawal,08:25,Frankfurt,desktop,30,0,1,1,0,0,0
T31058,C8533,106017.37,deposit,10:41,Berlin,ATM,85,0,1,0,0,0,0
T31059,C6400,79452.46,deposit,20:29,Munich,mobile,97,1,0,1,0,0,0
T31060,C6618,50340.09,transfer,00:31,Outside EU,ATM,11,1,1,1,1,1,1
T31061,C4582,90112.72,deposit,16:00,Cologne,mobile,9,1,1,1,1,0,1
T31062,C7261,198178.9,transfer,05:02,Frankfurt,desktop,39,1,0,1,1,1,0
T31063,C1348,173544.02,withdrawal,15:16,Berlin,desktop,86,0,1,0,1,0,0
T31064,C9455,76524.78,deposit,08:42,Hamburg,mobile,15,0,0,1,0,0,0
T31065,C8633,49562.4,deposit,03:47,Hamburg,mobile,23,1,1,1,1,1,0
T31066,C6863,106537.64,deposit,16:34,Outside EU,mobile,50,1,0,0,1,0,1
T31067,C6336,142953.29,payment,00:23,Cologne,ATM,87,1,0,1,1,1,0
T31068,C5347,112312.89,withdrawal,09:12,Frankfurt,ATM,40,0,0,1,1,0,0
T31069,C1803,114816.01,withdrawal,06:22,Outside EU,mobile,28,1,1,1,0,0,0
T31070,C9976,166410.07,withdrawal,10:35,Outside EU,mobile,71,0,0,0,0,0,0
T31071,C9782,20898.26,payment,17:09,Hamburg,desktop,8,1,1,1,0,0,0
T31072,C6719,160068.62,transfer,04:58,Frankfurt,mobile,25,1,1,1,0,1,0
T31073,C5734,84728.17,withdrawal,22:40,Hamburg,desktop,75,1,0,1,0,0,0
T31074,C2646,70177.44,deposit,03:34,Outside EU,ATM,65,1,1,1,1,1,1
T31075,C8709,84128.52,withdrawal,17:45,Frankfurt,mobile,32,1,0,0,1,0,1
T31076,C2524,161.71,transfer,00:55,Cologne,mobile,83,0,0,0,1,1,0
T31077,C3273,189829.12,deposit,16:40,Hamburg,mobile,99,0,1,1,1,0,0
T31078,C2426,59208.91,transfer,10:25,Frankfurt,desktop,77,1,1,1,1,0,0
T31079,C6746,184965.27,deposit,14:56,Munich,mobile,53,0,0,1,0,0,0
T31080,C7857,22212.64,payment,05:28,Berlin,desktop,9,1,0,1,1,1,0
T31081,C8154,151495.3,payment,09:07,Munich,desktop,26,1,0,1,0,0,0
T31082,C6457,174412.3,withdrawal,22:17,Cologne,ATM,12,0,1,0,0,0,0
T31083,C7068,25577.31,transfer,16:19,Cologne,mobile,7,1,1,0,1,0,1
T31084,C2964,75086.63,transfer,17:40,Berlin,mobile,41,0,0,1,0,0,0
T31085,C3299,109593.08,payment,05:34,Outside EU,desktop,49,1,1,1,0,1,1
T31086,C7891,130052.28,payment,00:34,Outside EU,ATM,56,1,0,0,1,1,1
T31087,C5244,96708.12,withdrawal,16:11,Munich,desktop,76,0,0,0,0,0,0
T31088,C6717,166626.08,withdrawal,19:46,Frankfurt,mobile,9,0,1,0,1,0,0
T31089,C4593,184308.95,withdrawal,16:11,Hamburg,mobile,48,1,0,1,0,0,0
T31090,C8566,17439.38,withdrawal,04:59,Munich,mobile,35,1,1,0,1,1,1
T31091,C4915,91179.26,payment,05:18,Hamburg,desktop,88,0,0,0,1,1,0
T31092,C5636,106199.59,deposit,14:34,Munich,mobile,39,0,0,1,0,0,0
T31093,C6653,77525.06,transfer,04:06,Cologne,desktop,95,0,1,1,1,1,0
T31094,C7290,146253.46,payment,13:52,Frankfurt,desktop,89,1,1,1,0,0,0
T31095,C7005,119099.65,withdrawal,21:27,Berlin,ATM,21,1,0,0,0,0,1
T31096,C7084,928.28,transfer,20:53,Munich,ATM,77,0,1,1,0,0,0
T31097,C7978,129338.62,payment,08:41,Berlin,mobile,43,1,0,0,1,0,1
T31098,C6277,102033.92,withdrawal,06:56,Munich,mobile,22,0,1,0,0,0,0
T31099,C5289,90693.96,payment,04:01,Hamburg,ATM,2,0,0,1,0,1,0
T31100,C7448,108857.53,transfer,16:18,Berlin,ATM,99,1,1,1,1,0,0
T31101,C2541,199457.54,payment,03:02,Berlin,desktop,92,0,1,0,0,1,0
T31102,C5771,194882.09,payment,11:53,Berlin,desktop,41,1,0,1,0,0,0
T31103,C7393,8044.52,transfer,16:25,Frankfurt,desktop,4,1,0,1,1,0,0
T31104,C2608,40267.51,payment,16:04,Hamburg,desktop,18,0,0,0,0,0,0
T31105,C4926,44484.55,withdrawal,02:40,Frankfurt,desktop,42,0,0,1,1,1,0
T31106,C2232,117226.28,transfer,05:00,Berlin,mobile,40,1,0,0,1,1,1
T31107,C3734,156609.61,transfer,09:17,Frankfurt,ATM,37,0,0,1,1,0,0
T31108,C5874,191717.15,withdrawal,22:37,Frankfurt,ATM,9,1,1,1,1,0,0
T31109,C2208,91029.08,withdrawal,10:58,Berlin,ATM,53,1,0,0,0,0,1
T31110,C8756,158979.51,transfer,18:05,Frankfurt,desktop,82,1,0,1,1,0,0
T31111,C7272,125745.98,deposit,00:27,Hamburg,ATM,59,1,0,1,1,1,0
T31112,C7094,144987.67,withdrawal,14:30,Cologne,mobile,1,1,1,1,0,0,0
T31113,C3272,159930.01,withdrawal,18:03,Outside EU,ATM,14,0,0,0,1,0,0
T31114,C2898,65892.15,payment,03:30,Cologne,mobile,7,1,1,1,0,1,0
T31115,C9819,7943.24,payment,23:19,Outside EU,desktop,36,1,1,1,1,1,1
T31116,C2305,192889.56,payment,20:33,Frankfurt,ATM,18,1,1,0,1,0,1
T31117,C9207,121215.69,withdrawal,23:58,Hamburg,mobile,88,0,1,0,0,1,0
T31118,C7844,115295.32,deposit,01:29,Munich,desktop,2,1,0,0,1,1,1
T31119,C1168,75579.29,deposit,01:32,Berlin,ATM,27,1,1,1,1,1,0
T31120,C3175,116039.6,deposit,09:27,Hamburg,desktop,69,1,0,0,0,0,1
T31121,C9856,21407.76,deposit,14:33,Munich,ATM,96,0,0,0,0,0,0
T31122,C8300,30911.14,transfer,21:09,Berlin,mobile,47,1,0,0,1,0,1
T31123,C7138,59645.48,deposit,19:33,Munich,desktop,3,0,0,0,1,0,0
T31124,C3100,173802.28,transfer,10:20,Outside EU,mobile,80,1,0,1,1,0,0
T31125,C3246,31366.03,transfer,05:17,Hamburg,mobile,97,1,0,1,1,1,0
T31126,C5866,151370.51,payment,13:45,Berlin,ATM,37,0,1,1,0,0,0
T31127,C2656,171869.9,payment,19:11,Outside EU,desktop,79,0,1,0,1,0,0
T31128,C7183,193504.11,transfer,03:12,Cologne,mobile,37,0,1,1,1,1,0
T31129,C6241,12433.97,payment,04:07,Berlin,mobile,75,0,1,1,1,1,0
T31130,C5198,12794.04,withdrawal,13:16,Outside EU,ATM,7,0,1,1,0,0,0
T31131,C1303,149044.71,deposit,03:27,Frankfurt,desktop,53,1,0,0,1,1,1
T31132,C8940,184895.87,deposit,04:46,Outside EU,ATM,91,0,0,0,1,1,1
T31133,C4040,173466.75,deposit,19:45,Outside EU,mobile,93,1,0,0,1,0,1
T31134,C2553,15170.74,withdrawal,02:29,Berlin,ATM,45,1,1,0,1,1,1
T31135,C9493,186520.89,withdrawal,22:01,Cologne,ATM,98,0,0,1,1,0,0
T31136,C1670,91020.8,withdrawal,01:25,Berlin,desktop,73,0,0,1,1,1,0
T31137,C8022,67783.67,transfer,09:00,Cologne,ATM,62,1,0,0,0,0,1
T31138,C8643,33251.13,transfer,08:58,Hamburg,desktop,32,0,0,1,0,0,0
T31139,C5089,164008.65,withdrawal,22:07,Frankfurt,desktop,32,0,0,1,0,0,0
T31140,C8314,48580.28,payment,07:16,Hamburg,ATM,16,1,1,0,0,0,1
T31141,C7788,47504.02,payment,16:13,Hamburg,ATM,35,1,1,0,0,0,1
T31142,C4286,35660.89,deposit,01:14,Munich,desktop,59,0,1,1,1,1,1
T31143,C5651,181388.65,payment,10:32,Munich,mobile,89,1,1,1,0,0,0
T31144,C7964,71146.73,withdrawal,05:13,Cologne,ATM,13,0,1,0,0,1,0
T31145,C6032,63085.59,withdrawal,22:35,Cologne,ATM,86,1,1,0,1,0,1
T31146,C2096,63726.58,transfer,22:10,Frankfurt,ATM,0,0,0,0,0,0,1
T31147,C5012,171556.79,withdrawal,06:36,Hamburg,ATM,19,0,0,1,0,0,0
T31148,C4578,135917.28,withdrawal,11:19,Outside EU,desktop,77,0,1,0,1,0,0
T31149,C7575,24452.31,withdrawal,06:00,Berlin,desktop,52,0,1,0,0,0,0
T31150,C2732,153191.1,payment,15:29,Hamburg,desktop,72,1,0,0,1,0,1
T31151,C6859,158730.57,payment,07:57,Munich,mobile,79,0,1,0,1,0,0
T31152,C7888,83023.45,deposit,08:28,Berlin,ATM,78,0,0,0,0,0,0
T31153,C9302,14385.97,transfer,04:14,Munich,desktop,82,0,0,1,0,1,0
T31154,C6746,17180.43,deposit,03:56,Berlin,desktop,73,0,1,1,0,1,0
T31155,C9479,126952.36,transfer,03:10,Cologne,mobile,70,1,1,0,1,1,1
T31156,C4287,191611.19,deposit,15:16,Outside EU,desktop,89,0,0,1,0,0,0
T31157,C4593,170427.28,deposit,09:01,Munich,mobile,32,1,0,1,0,0,0
T31158,C1448,34667.01,withdrawal,03:41,Hamburg,mobile,95,0,0,1,1,1,0
T31159,C6204,44138.45,payment,21:18,Munich,mobile,16,0,1,0,1,0,0
T31160,C8742,67018.82,transfer,16:44,Outside EU,desktop,75,1,1,0,1,0,1
T31161,C7608,87868.9,withdrawal,11:45,Hamburg,mobile,7,0,0,1,1,0,0
T31162,C4577,173605.47,payment,15:40,Munich,ATM,19,1,0,0,0,0,1
T31163,C6822,157624.3,deposit,01:39,Hamburg,ATM,50,0,0,0,1,1,0
T31164,C5732,194817.22,transfer,18:37,Hamburg,mobile,75,1,1,0,0,0,1
T31165,C5835,19124.02,transfer,13:56,Outside EU,ATM,86,0,1,0,0,0,0
T31166,C7625,89372.76,withdrawal,09:23,Berlin,mobile,48,1,1,1,0,0,0
T31167,C4851,153084.96,deposit,07:07,Outside EU,mobile,82,0,1,0,0,0,0
T31168,C1436,56315.09,payment,18:43,Frankfurt,desktop,34,1,0,1,1,0,0
T31169,C8563,59922.86,withdrawal,14:50,Outside EU,mobile,9,1,1,1,1,0,0
T31170,C1490,127745.13,transfer,19:04,Hamburg,desktop,65,1,0,1,1,0,0
T31171,C8854,75864.95,payment,22:39,Outside EU,desktop,39,0,0,1,0,0,0
T31172,C1053,85819.3,payment,15:32,Outside EU,desktop,97,0,1,1,0,0,0
T31173,C4560,102037.54,payment,11:41,Munich,ATM,29,0,1,1,0,0,0
T31174,C3672,195481.76,deposit,12:53,Outside EU,desktop,10,0,0,1,1,0,0
T31175,C8613,134196.38,withdrawal,00:03,Outside EU,mobile,65,0,1,1,0,1,1
T31176,C4126,164935.0,deposit,11:04,Munich,desktop,10,1,0,0,1,0,1
T31177,C7155,187597.83,deposit,05:16,Berlin,desktop,81,1,0,1,1,1,0
T31178,C7582,43318.68,transfer,09:09,Outside EU,mobile,93,1,0,0,1,0,1
