transaction_amount,transaction_type,hour,country,device,previous_transactions,new_beneficiary,new_device,foreign_country,weekend,is_fraud
36255.01,Card,15,Netherlands,Desktop,5,0,0,0,1,0
51019.8,Wire,14,Austria,Tablet,42,1,0,0,0,0
72350.97,SEPA,11,France,Desktop,46,0,0,1,0,0
48498.83,Card,23,Netherlands,Desktop,99,1,1,1,0,1
112080.73,Wire,0,Spain,Desktop,76,0,0,0,0,0
139050.42,Transfer,1,Romania,Tablet,108,1,0,0,1,1
78765.48,Wire,10,Spain,Tablet,5,0,0,0,0,0
76524.04,SEPA,23,Poland,Desktop,2,0,0,0,0,0
58563.38,Wire,21,Poland,Mobile,65,0,0,1,0,0
61824.72,Card,12,Romania,Mobile,118,0,0,1,1,0
118528.46,SEPA,20,Germany,Tablet,95,0,1,0,0,0
30965.46,Card,9,Romania,Tablet,68,1,1,0,1,1
97730.16,SEPA,19,Spain,Desktop,81,0,1,0,1,0
123271.92,SEPA,7,Belgium,Mobile,55,1,1,0,1,1
143135.06,SEPA,18,Netherlands,Mobile,110,1,1,0,0,1
27155.14,SEPA,14,Italy,Mobile,61,1,0,0,1,0
54832.63,SEPA,9,Austria,Mobile,49,1,1,1,1,1
22211.93,SEPA,19,Romania,Mobile,54,0,1,1,0,0
54029.41,Card,0,Spain,Mobile,78,1,1,1,0,1
113829.77,Card,13,Romania,Mobile,18,1,1,1,0,1
98031.96,Wire,1,Germany,Desktop,57,1,0,0,0,1
43922.26,Card,19,Spain,Mobile,37,1,0,1,0,1
68555.86,SEPA,18,Romania,Tablet,69,1,1,0,1,1
138943.27,Card,12,Belgium,Mobile,38,1,0,0,0,0
90319.87,Card,9,France,Desktop,91,0,0,0,0,0
103879.73,Card,23,Netherlands,Desktop,51,0,1,1,1,1
46761.92,Transfer,5,Belgium,Mobile,103,1,1,0,0,1
72231.37,SEPA,7,Poland,Desktop,109,1,0,0,1,0
15706.93,Card,11,Austria,Desktop,6,0,1,0,0,0
22418.94,Card,18,Austria,Mobile,115,0,1,1,0,0
96355.27,Wire,8,Spain,Mobile,65,1,1,0,0,1
147173.87,Card,5,Netherlands,Mobile,106,0,0,0,1,0
107501.08,SEPA,20,Poland,Tablet,99,1,0,1,1,1
104700.2,Wire,22,Poland,Tablet,14,1,1,1,1,1
123013.3,Card,16,France,Desktop,91,1,1,0,1,1
86451.96,Wire,8,Italy,Mobile,63,1,0,1,0,1
40610.23,SEPA,3,Belgium,Desktop,76,0,0,1,1,1
88560.17,Transfer,5,Spain,Desktop,119,1,1,0,0,1
125553.6,Transfer,4,Poland,Mobile,18,0,0,1,0,1
58233.91,Transfer,22,Belgium,Tablet,85,1,1,1,0,1
135383.29,SEPA,7,Poland,Desktop,75,1,0,1,1,1
69373.78,Wire,20,Belgium,Tablet,72,0,1,1,0,1
15157.14,Wire,22,Romania,Tablet,85,1,0,1,0,0
94087.23,Wire,19,France,Tablet,16,0,0,1,1,0
6527.45,Wire,20,Italy,Mobile,113,0,1,0,0,0
134148.14,Wire,4,Germany,Desktop,33,1,1,0,1,1
144108.67,SEPA,3,Spain,Desktop,31,1,1,1,0,1
124357.24,Wire,2,Romania,Mobile,96,1,0,1,0,1
48674.35,Wire,4,Romania,Desktop,98,1,0,1,0,1
78446.38,Card,1,Austria,Tablet,7,1,1,0,1,1
33347.66,SEPA,20,Austria,Mobile,62,1,1,1,0,1
143083.57,Wire,16,Romania,Tablet,65,1,0,1,0,1
688.83,SEPA,16,Romania,Tablet,23,0,0,1,0,0
136698.99,Transfer,8,Belgium,Desktop,120,1,0,1,0,1
129038.84,Card,4,Belgium,Mobile,57,0,0,0,1,0
95157.1,Card,10,Austria,Mobile,103,1,0,0,1,0
3878.17,Transfer,6,Spain,Tablet,106,0,0,0,1,0
23253.46,Card,15,Spain,Mobile,32,0,0,0,0,0
40840.26,SEPA,16,Spain,Desktop,16,0,0,1,0,0
131820.78,Wire,20,Italy,Tablet,107,1,1,0,1,1
9313.11,Card,6,Poland,Desktop,91,1,1,1,1,1
27682.51,SEPA,12,Romania,Mobile,72,0,0,0,0,0
34278.49,Transfer,10,Austria,Tablet,97,0,0,0,0,0
98945.7,Transfer,2,Belgium,Desktop,37,1,0,0,0,1
62244.29,Card,23,Italy,Tablet,21,0,0,1,1,0
99375.85,Transfer,21,Italy,Desktop,94,1,0,1,1,1
39328.59,SEPA,13,Italy,Mobile,44,1,1,1,0,1
7701.25,Wire,11,Netherlands,Tablet,93,1,1,1,0,1
78368.12,Card,6,Italy,Tablet,61,1,1,1,0,1
85768.21,Card,1,Netherlands,Mobile,46,0,0,0,1,0
20875.68,Transfer,10,Austria,Desktop,71,1,0,1,1,0
4686.75,SEPA,0,Belgium,Desktop,92,0,0,0,0,0
118899.05,Transfer,15,Spain,Desktop,114,1,0,1,1,1
34776.97,Wire,20,Romania,Tablet,58,1,1,0,0,1
95353.25,Transfer,3,Netherlands,Mobile,57,0,1,0,0,1
139406.25,Transfer,15,Italy,Desktop,32,0,0,0,0,0
89991.52,Card,4,France,Tablet,63,1,0,0,0,1
6651.24,Wire,3,Austria,Tablet,48,0,0,0,0,0
84201.16,Transfer,20,Netherlands,Mobile,87,1,1,1,1,1
38993.88,Transfer,1,Netherlands,Mobile,81,1,0,1,0,1
47900.13,Wire,18,Belgium,Mobile,54,0,0,1,1,0
17763.4,Transfer,20,France,Desktop,119,0,0,0,1,0
21105.28,SEPA,21,Spain,Mobile,77,0,0,0,0,0
135542.19,Wire,15,Romania,Tablet,35,0,1,0,1,0
83680.45,Transfer,14,Italy,Mobile,109,1,1,0,0,1
119698.73,Card,4,Spain,Mobile,101,0,1,1,1,1
148296.92,Card,6,Spain,Mobile,32,1,1,1,0,1
90123.07,Wire,11,Austria,Desktop,38,0,1,1,1,1
106832.52,SEPA,11,France,Tablet,96,1,0,0,0,0
39064.99,SEPA,16,Belgium,Desktop,43,0,0,1,0,0
101940.69,Transfer,17,France,Tablet,53,0,0,1,1,0
6788.28,Card,0,Spain,Mobile,44,0,1,0,0,0
2757.76,SEPA,10,Romania,Desktop,117,0,0,1,1,0
54697.45,SEPA,10,France,Tablet,71,0,1,0,0,0
111211.1,SEPA,8,Romania,Mobile,38,0,0,0,1,0
135862.85,Wire,15,Germany,Tablet,79,0,1,0,1,0
57659.63,Card,18,Poland,Desktop,59,0,1,0,1,0
44263.09,Transfer,6,Germany,Tablet,24,1,1,1,1,1
23721.73,Transfer,9,Spain,Mobile,81,1,1,0,0,0
91421.34,Wire,17,Spain,Mobile,85,1,0,0,1,0
70174.94,Wire,19,France,Desktop,74,0,0,0,1,0
35812.72,Wire,9,Austria,Tablet,115,0,0,0,1,0
51199.93,SEPA,2,Spain,Desktop,78,1,1,1,1,1
38426.5,Wire,1,Germany,Mobile,60,0,0,1,0,1
67463.58,Card,5,Germany,Desktop,41,1,0,0,0,1
105554.54,Wire,20,France,Tablet,106,1,0,1,0,1
9155.99,Wire,13,Romania,Desktop,37,1,0,0,0,0
130918.34,Card,20,Germany,Tablet,36,1,0,1,0,1
4724.74,Wire,3,Italy,Tablet,74,0,0,0,0,0
15063.03,SEPA,6,Austria,Mobile,44,1,0,1,1,0
143147.38,Card,3,Netherlands,Tablet,83,1,1,1,1,1
70228.27,Card,13,Belgium,Mobile,4,1,1,0,1,1
126529.77,Transfer,18,Romania,Mobile,35,1,1,1,0,1
68214.17,Transfer,14,Netherlands,Desktop,21,1,1,1,0,1
36883.19,Wire,3,Austria,Tablet,74,0,1,1,0,1
116475.2,SEPA,12,Italy,Tablet,10,0,1,0,0,0
6601.23,Transfer,1,Netherlands,Desktop,44,1,1,1,0,1
48315.59,Transfer,11,Belgium,Desktop,88,0,0,0,0,0
13292.56,Wire,18,Spain,Mobile,107,1,1,1,1,1
138144.66,Wire,20,Italy,Mobile,24,0,0,0,0,0
123075.79,SEPA,14,Austria,Mobile,107,1,0,1,0,1
35440.15,Card,6,Romania,Desktop,50,1,0,0,1,0
135627.39,Card,21,France,Desktop,94,1,0,1,0,1
43385.61,SEPA,9,France,Mobile,79,0,1,1,0,1
46447.07,Transfer,12,Romania,Tablet,116,1,1,1,1,1
116505.78,Transfer,20,Italy,Tablet,1,1,0,1,1,1
22248.97,Wire,9,Austria,Tablet,35,1,1,1,0,1
77909.7,Wire,10,France,Mobile,19,1,0,0,0,0
123847.33,Card,20,Austria,Desktop,44,0,1,1,1,1
109171.19,Transfer,16,Netherlands,Desktop,85,1,0,0,1,0
122378.23,Card,5,Italy,Desktop,114,1,1,1,1,1
120484.1,Wire,11,Netherlands,Tablet,46,0,1,1,1,1
13450.52,SEPA,2,France,Desktop,120,0,0,1,0,0
7158.87,SEPA,0,Germany,Desktop,95,0,0,1,1,0
123963.36,Transfer,6,Spain,Mobile,115,1,1,1,1,1
94127.17,Transfer,10,Netherlands,Desktop,52,1,0,0,0,0
130867.92,SEPA,6,Austria,Mobile,3,0,1,1,1,1
134002.25,Transfer,5,Netherlands,Tablet,20,0,1,0,0,1
72318.6,Wire,1,Germany,Tablet,87,1,0,1,0,1
67829.19,Card,7,Spain,Tablet,42,0,1,1,0,1
105417.48,Transfer,2,Poland,Tablet,42,1,1,0,1,1
100811.09,Wire,21,Austria,Desktop,22,0,1,1,0,1
70533.47,Transfer,3,Italy,Mobile,10,0,1,1,0,1
81288.41,SEPA,18,Spain,Tablet,20,0,0,0,0,0
46337.16,Wire,8,Netherlands,Tablet,51,1,1,0,0,1
49461.74,Card,19,Romania,Tablet,40,0,1,1,0,1
47515.42,Transfer,19,Romania,Tablet,54,0,1,1,0,1
141887.12,Card,0,Netherlands,Desktop,7,0,1,0,1,1
8085.27,Wire,15,Poland,Mobile,115,0,1,0,1,0
18640.33,Transfer,9,Netherlands,Desktop,70,1,0,0,1,0
100056.43,Card,7,Romania,Desktop,26,1,0,1,1,1
136172.44,SEPA,22,Spain,Tablet,116,1,0,0,1,0
30380.65,Card,4,Poland,Tablet,20,0,0,0,0,0
145152.14,SEPA,23,Belgium,Desktop,32,0,1,0,1,0
103282.09,SEPA,9,Netherlands,Mobile,31,1,0,1,1,1
135626.67,Wire,19,Austria,Tablet,74,1,1,0,0,1
80022.94,SEPA,4,Poland,Tablet,10,0,0,1,0,1
46122.42,Transfer,0,Italy,Tablet,19,0,1,1,0,1
45270.14,Wire,19,France,Mobile,116,1,0,1,0,1
28212.78,Card,4,Belgium,Mobile,20,0,0,1,1,0
99358.88,Wire,0,Italy,Mobile,38,0,0,1,0,1
54629.48,Wire,8,France,Mobile,81,0,0,0,0,0
107145.41,Card,18,Romania,Tablet,116,1,1,0,1,1
68397.69,Wire,1,Netherlands,Mobile,7,0,1,0,1,1
87842.53,Wire,23,Netherlands,Mobile,89,1,0,0,0,0
121919.72,Card,11,Belgium,Desktop,69,0,0,0,1,0
14065.08,Wire,10,Italy,Mobile,91,1,0,1,1,0
90242.47,Wire,5,Austria,Desktop,16,0,1,0,0,1
116358.54,Card,5,Spain,Tablet,41,1,1,1,0,1
19658.7,Wire,16,Netherlands,Tablet,61,1,0,0,1,0
118892.61,Transfer,3,Germany,Mobile,43,0,0,0,0,0
34580.37,Transfer,18,Germany,Desktop,39,0,0,1,1,0
133609.72,SEPA,7,Italy,Mobile,107,0,1,0,1,0
144718.74,Transfer,19,Spain,Desktop,54,1,0,0,1,0
79293.71,Wire,6,Belgium,Tablet,31,0,1,1,1,1
17312.53,Wire,2,Belgium,Tablet,44,0,0,1,1,0
56620.16,Transfer,7,Romania,Mobile,82,1,0,0,0,0
25915.51,Card,16,Poland,Tablet,51,0,0,1,1,0
89710.64,Card,1,Belgium,Tablet,99,1,1,0,1,1
110849.05,Card,16,Poland,Mobile,57,1,1,0,0,1
87554.0,SEPA,16,Germany,Desktop,10,1,0,1,1,1
3028.54,SEPA,19,Romania,Tablet,58,1,1,0,1,0
128806.17,Wire,7,Poland,Tablet,16,1,0,1,1,1
144747.23,Wire,20,Belgium,Tablet,110,0,0,0,0,0
104188.74,Wire,7,Romania,Desktop,1,1,0,1,0,1
134579.98,Wire,1,France,Tablet,72,0,0,0,0,0
8247.84,Card,13,Spain,Desktop,46,0,1,1,1,0
81061.43,Card,11,Poland,Mobile,109,1,0,1,1,1
82213.55,Card,17,Spain,Desktop,56,0,1,1,0,1
61349.43,Wire,3,France,Tablet,111,1,1,0,1,1
27481.12,SEPA,22,Spain,Tablet,57,1,1,0,1,0
126111.95,Wire,19,Romania,Desktop,86,0,1,1,0,1
64541.27,SEPA,5,Poland,Tablet,67,0,0,0,1,0
31511.29,SEPA,6,Poland,Tablet,118,0,1,1,1,1
11838.94,SEPA,3,Austria,Tablet,60,1,0,1,1,1
64340.12,Wire,7,Romania,Desktop,49,1,1,1,0,1
75832.27,Wire,17,Netherlands,Desktop,45,0,1,0,0,0
22642.11,Wire,0,Poland,Mobile,10,0,0,1,1,0
28827.78,SEPA,4,Poland,Tablet,94,1,1,1,1,1
103663.67,Card,2,Belgium,Tablet,110,1,0,0,1,1
46005.47,Card,12,Italy,Mobile,55,0,1,1,0,1
145527.92,SEPA,8,France,Tablet,36,1,1,0,1,1
41565.44,Wire,19,Romania,Tablet,76,1,1,1,0,1
48646.52,Transfer,19,Romania,Mobile,17,0,0,1,1,0
147309.88,Wire,3,Germany,Tablet,98,0,1,1,0,1
76423.82,SEPA,11,Poland,Mobile,110,1,1,0,1,1
104598.2,Transfer,6,Germany,Desktop,52,1,0,0,0,0
139624.85,Card,22,France,Desktop,73,0,1,0,1,0
112676.16,Transfer,15,Germany,Desktop,57,0,0,1,0,0
6284.42,SEPA,1,Austria,Desktop,18,0,0,1,1,0
102960.85,Wire,9,France,Desktop,17,1,0,1,1,1
7662.83,SEPA,15,Spain,Tablet,33,0,0,1,0,0
65332.81,Wire,12,Austria,Desktop,83,1,0,1,1,1
137796.04,SEPA,2,Germany,Tablet,71,1,1,0,0,1
103648.59,Transfer,8,Romania,Mobile,112,1,1,1,0,1
42698.76,Wire,0,Netherlands,Desktop,48,1,1,0,0,1
116333.83,SEPA,21,Spain,Mobile,17,1,0,1,1,1
126968.8,SEPA,8,Romania,Mobile,60,0,0,0,0,0
100373.78,SEPA,10,Belgium,Mobile,52,1,1,1,0,1
26491.12,Wire,9,Belgium,Mobile,120,1,1,0,0,0
72641.82,Transfer,20,Austria,Tablet,119,0,1,1,0,1
137287.55,SEPA,6,Italy,Desktop,64,0,0,1,1,0
19343.85,Card,2,Belgium,Desktop,62,0,1,0,0,0
32192.66,SEPA,4,Poland,Mobile,10,0,0,1,1,1
57136.86,Wire,4,Italy,Tablet,86,0,0,1,1,1
35401.8,Wire,7,Germany,Mobile,18,1,1,1,0,1
118559.96,Wire,9,Italy,Tablet,13,1,1,1,1,1
95612.61,SEPA,23,Netherlands,Desktop,4,1,1,1,1,1
54037.27,Transfer,3,France,Tablet,97,0,1,0,0,1
13788.53,Transfer,23,France,Desktop,44,1,0,1,1,0
107759.32,Wire,17,Poland,Mobile,5,1,1,0,1,1
143157.73,Transfer,7,Romania,Mobile,69,0,0,0,1,0
149560.53,Card,22,France,Desktop,88,0,1,1,0,1
144492.94,Card,20,Germany,Tablet,94,1,0,0,1,0
46257.41,SEPA,1,Spain,Tablet,23,0,1,0,0,1
10522.05,SEPA,22,Belgium,Desktop,13,1,1,0,0,0
67401.9,Wire,9,Poland,Mobile,59,0,1,0,1,0
59106.56,Card,21,Austria,Mobile,70,1,0,0,0,0
26246.02,SEPA,16,Belgium,Tablet,72,1,0,0,0,0
106170.93,SEPA,3,Romania,Tablet,109,0,1,0,0,1
61738.81,Card,23,Netherlands,Desktop,3,0,0,0,1,0
48978.5,Card,6,Germany,Tablet,73,0,0,0,1,0
13770.79,Wire,2,Belgium,Desktop,88,1,0,1,1,1
147959.65,Transfer,10,Romania,Tablet,81,1,0,1,0,1
61308.56,Card,18,Austria,Mobile,23,0,0,1,1,0
75020.34,Card,14,Romania,Tablet,67,0,0,0,0,0
81395.66,Wire,19,Netherlands,Desktop,39,1,0,1,0,1
73510.71,Transfer,6,Italy,Mobile,14,0,0,0,1,0
30785.19,Transfer,22,Austria,Mobile,7,0,1,1,1,1
140525.46,Card,10,Poland,Tablet,110,0,0,1,1,0
58231.14,Card,22,Poland,Desktop,96,0,1,0,0,0
75416.11,SEPA,19,Poland,Desktop,7,0,1,1,1,1
90944.89,Wire,12,Germany,Mobile,63,0,0,1,1,0
133390.13,Card,20,Poland,Mobile,69,1,0,0,1,0
116071.12,Wire,3,Spain,Desktop,30,1,1,1,1,1
129821.81,SEPA,15,Germany,Tablet,82,1,0,0,0,0
69171.14,SEPA,12,Austria,Mobile,78,1,0,0,1,0
5423.27,Wire,6,Austria,Mobile,98,0,1,1,0,0
113115.99,Transfer,1,Netherlands,Desktop,53,0,0,0,0,0
125583.44,Card,12,Belgium,Mobile,116,0,0,1,0,0
93973.03,Transfer,5,France,Mobile,109,1,1,1,0,1
114281.28,Transfer,2,Italy,Desktop,36,0,1,1,0,1
70106.37,SEPA,1,Germany,Mobile,87,1,1,1,0,1
100980.58,Transfer,14,Germany,Desktop,72,0,0,0,1,0
52063.55,Card,12,Poland,Mobile,39,0,1,1,1,1
15404.19,Card,6,Spain,Tablet,53,0,0,0,0,0
42484.44,Wire,21,Netherlands,Mobile,52,1,1,0,0,1
91384.28,Card,1,Belgium,Tablet,119,0,0,1,1,1
101285.32,SEPA,9,Austria,Tablet,68,0,0,0,0,0
89772.77,SEPA,5,Belgium,Desktop,50,1,0,1,1,1
84059.77,Wire,8,Spain,Tablet,77,1,0,0,1,0
19256.38,Transfer,1,Belgium,Mobile,115,0,0,0,1,0
129304.36,Wire,17,Italy,Desktop,24,1,1,1,1,1
5019.75,Transfer,16,Netherlands,Desktop,4,1,0,0,1,0
7332.49,SEPA,0,Poland,Tablet,82,0,1,0,1,0
121304.47,Wire,4,Belgium,Desktop,26,0,1,1,1,1
69675.71,Card,10,Netherlands,Mobile,82,1,1,1,1,1
20906.18,SEPA,5,Romania,Tablet,6,1,0,0,0,0
72079.14,Card,5,Poland,Desktop,12,1,0,0,1,1
80704.66,Transfer,6,Romania,Tablet,85,1,1,0,0,1
45858.17,Wire,1,Belgium,Desktop,18,1,0,0,0,1
101666.85,Wire,10,France,Tablet,81,1,0,1,0,1
97859.87,SEPA,1,Romania,Desktop,115,1,0,0,0,1
88982.47,Wire,23,Germany,Mobile,17,0,1,1,0,1
144038.46,SEPA,5,Netherlands,Mobile,34,0,1,1,0,1
117808.3,SEPA,4,Spain,Mobile,56,1,0,1,0,1
25879.94,Card,17,Netherlands,Mobile,29,1,0,1,0,0
12909.45,Card,14,Belgium,Desktop,17,1,0,0,0,0
76342.13,SEPA,21,Italy,Mobile,117,1,1,1,0,1
95333.08,Transfer,0,Italy,Mobile,119,1,0,0,1,1
129261.07,Wire,4,Spain,Desktop,93,0,0,0,1,0
34519.37,Card,0,Italy,Tablet,67,0,1,0,1,1
35571.94,Transfer,4,Austria,Desktop,93,0,0,0,0,0
104831.7,Wire,4,Netherlands,Mobile,32,1,0,1,0,1
79934.47,Wire,4,Romania,Desktop,105,1,1,1,1,1
8631.68,Card,13,Netherlands,Mobile,75,0,0,0,1,0
128923.96,Card,18,Poland,Tablet,114,0,1,0,1,0
120854.55,SEPA,8,Germany,Tablet,117,1,0,0,1,0
41080.3,Transfer,21,Spain,Tablet,98,1,0,1,0,1
54731.17,SEPA,12,Austria,Desktop,75,0,1,1,1,1
136099.4,SEPA,20,Germany,Mobile,49,1,0,1,0,1
21978.62,Transfer,17,Belgium,Tablet,82,1,0,1,0,0
16726.43,Wire,17,Spain,Tablet,85,1,1,0,1,0
100585.25,Wire,5,Netherlands,Desktop,52,0,0,0,0,0
54481.16,Wire,9,Poland,Desktop,0,1,1,0,0,1
16444.26,Transfer,8,Spain,Mobile,114,0,0,0,0,0
35942.41,Card,5,Netherlands,Desktop,9,1,1,0,0,1
58869.94,Wire,1,Austria,Mobile,83,1,0,0,1,1
99674.76,Wire,18,Poland,Mobile,15,0,1,0,1,0
80387.01,SEPA,9,France,Tablet,29,0,0,1,0,0
133163.52,Wire,17,Belgium,Mobile,83,0,1,0,0,0
79275.68,Card,21,Italy,Desktop,64,1,1,1,1,1
24741.57,Transfer,3,Poland,Desktop,9,1,0,1,1,1
6045.84,Card,9,Germany,Tablet,80,0,0,0,0,0
105362.51,Wire,7,Poland,Tablet,66,0,1,0,0,0
13607.23,Card,19,Spain,Tablet,119,1,1,1,0,1
85750.38,Card,2,France,Tablet,49,0,0,0,1,0
121082.19,Wire,8,Belgium,Tablet,26,1,0,0,1,0
141813.34,SEPA,2,Austria,Tablet,114,1,1,0,0,1
147418.26,Transfer,21,Netherlands,Desktop,64,0,1,0,0,0
41095.11,SEPA,21,Poland,Desktop,72,0,0,0,1,0
3309.91,Card,5,Austria,Desktop,120,0,0,0,0,0
42007.41,Wire,13,Austria,Desktop,20,0,0,0,1,0
58962.34,Wire,4,Spain,Mobile,55,0,0,0,0,0
82968.72,Transfer,2,Belgium,Mobile,2,1,0,1,0,1
144217.23,SEPA,19,France,Desktop,49,0,0,1,1,0
119931.35,Transfer,16,Italy,Desktop,38,1,0,0,0,0
144809.11,Card,10,Spain,Desktop,54,0,0,0,1,0
74643.75,Transfer,21,Italy,Mobile,114,1,0,1,0,1
86827.56,Card,19,Belgium,Tablet,15,1,1,0,0,1
98950.43,SEPA,6,Spain,Desktop,12,1,1,0,1,1
48628.32,Card,6,Belgium,Tablet,112,1,1,1,1,1
24232.52,Wire,14,Netherlands,Tablet,26,1,0,1,0,0
111697.34,Card,8,Romania,Tablet,3,0,1,1,1,1
7053.96,SEPA,0,Romania,Tablet,26,1,0,0,0,0
140556.69,Wire,3,Austria,Desktop,44,0,1,1,1,1
46048.81,SEPA,16,Netherlands,Tablet,113,1,1,1,1,1
99588.7,Wire,10,Germany,Desktop,26,1,1,0,0,1
33345.31,Card,5,Poland,Mobile,57,0,1,0,1,1
96919.16,Wire,16,Spain,Mobile,48,1,0,1,0,1
119387.68,Card,18,Netherlands,Mobile,32,1,0,1,1,1
69421.22,Wire,4,Spain,Mobile,110,0,1,0,0,1
129367.89,Transfer,23,Spain,Desktop,66,1,0,1,1,1
68096.48,Card,20,Romania,Tablet,66,1,0,0,1,0
2492.0,Transfer,6,France,Mobile,34,1,1,0,1,0
65483.94,Wire,10,France,Tablet,91,1,0,1,1,1
69051.1,Wire,7,Germany,Mobile,76,1,0,1,1,1
41740.3,Card,5,Belgium,Desktop,21,1,1,0,1,1
87759.53,Card,8,Italy,Tablet,27,0,1,1,1,1
108064.47,SEPA,8,Austria,Desktop,60,1,1,0,0,1
31813.29,Wire,1,Belgium,Tablet,69,1,1,0,0,1
34208.37,Transfer,18,Austria,Mobile,67,1,1,1,0,1
74244.17,SEPA,1,France,Tablet,36,0,1,0,0,1
90180.75,SEPA,10,Austria,Tablet,9,0,1,0,1,0
81723.07,Card,17,Austria,Tablet,66,1,0,0,1,0
62580.53,SEPA,17,Austria,Desktop,111,1,0,1,1,1
18088.0,Transfer,5,Belgium,Mobile,105,1,1,1,1,1
102909.65,Wire,18,Austria,Mobile,65,0,1,1,1,1
101779.13,Wire,18,Germany,Mobile,89,0,1,1,1,1
37609.81,SEPA,9,France,Tablet,89,0,1,0,1,0
9959.05,Wire,20,Romania,Tablet,58,1,1,0,1,0
84365.73,Wire,13,Germany,Tablet,40,1,1,0,1,1
127698.01,Transfer,9,Romania,Tablet,50,1,0,0,1,0
30188.9,SEPA,7,Spain,Tablet,3,1,0,0,1,0
181.72,Card,6,Belgium,Mobile,88,0,1,1,1,0
42290.64,Card,3,Germany,Tablet,95,0,1,1,0,1
135928.45,Card,22,Netherlands,Tablet,85,0,1,1,1,1
106948.92,SEPA,14,Germany,Tablet,66,0,1,0,0,0
149910.1,Wire,2,Belgium,Desktop,1,0,0,1,0,1
78208.61,Card,9,Austria,Desktop,81,0,1,0,1,0
126531.01,Transfer,3,Belgium,Desktop,3,0,0,0,1,0
9989.98,SEPA,14,Poland,Desktop,11,0,1,1,1,0
41003.4,Wire,7,Poland,Desktop,15,0,0,0,1,0
132938.97,Card,15,Austria,Desktop,104,1,1,0,1,1
101521.28,Card,4,Germany,Desktop,27,0,0,0,0,0
41357.38,Wire,21,Netherlands,Desktop,48,0,0,0,0,0
133482.96,Wire,5,Romania,Tablet,74,1,1,1,0,1
109095.07,SEPA,23,Germany,Desktop,0,1,1,0,0,1
84265.03,Transfer,21,Romania,Tablet,103,0,0,0,0,0
56530.22,Card,1,Belgium,Mobile,50,0,0,0,0,0
24761.03,Wire,17,Poland,Mobile,34,1,0,0,0,0
89505.83,SEPA,1,Italy,Tablet,79,1,0,1,1,1
95767.56,Transfer,2,Germany,Tablet,74,1,1,1,1,1
71783.99,SEPA,16,Netherlands,Mobile,92,0,0,0,1,0
129193.86,Card,16,Germany,Desktop,59,0,1,1,0,1
132763.84,Wire,22,Austria,Desktop,60,1,0,1,0,1
71177.16,SEPA,22,France,Desktop,10,0,0,1,0,0
32518.71,Transfer,13,Spain,Desktop,5,1,0,1,0,1
79835.41,Wire,23,Netherlands,Desktop,50,1,0,0,1,0
88196.15,Transfer,11,Germany,Desktop,34,1,0,1,0,1
10859.35,Card,0,Netherlands,Mobile,104,1,1,1,0,1
147039.79,Card,6,Spain,Desktop,82,0,1,0,0,0
124558.99,Wire,6,Netherlands,Desktop,22,0,0,1,1,0
19395.92,Transfer,19,Belgium,Desktop,36,0,0,0,1,0
128831.79,Wire,0,Romania,Desktop,61,0,0,0,1,0
129000.36,Transfer,20,Germany,Desktop,66,0,1,0,0,0
147366.97,Card,10,Austria,Mobile,18,1,0,0,0,0
111964.45,Card,10,Spain,Tablet,18,1,1,1,1,1
2591.7,Wire,10,Italy,Mobile,66,1,0,1,1,0
124304.36,Card,7,Netherlands,Desktop,113,0,1,0,1,0
100710.39,Card,17,France,Tablet,120,0,1,0,1,0
137297.54,Wire,2,Germany,Tablet,46,1,0,0,1,1
102149.28,Card,20,Germany,Desktop,62,1,1,0,0,1
74593.31,Transfer,9,Poland,Mobile,110,1,0,0,1,0
105051.72,Wire,8,Germany,Tablet,85,1,0,0,1,0
135986.29,SEPA,14,Austria,Tablet,7,1,0,1,0,1
68301.72,Card,10,Poland,Desktop,15,1,0,0,0,0
12039.3,SEPA,15,Italy,Tablet,65,1,0,0,1,0
40854.1,Transfer,23,Austria,Desktop,35,1,0,1,0,1
99509.29,SEPA,0,Austria,Tablet,13,1,0,1,0,1
145707.97,SEPA,3,Spain,Desktop,65,1,1,0,0,1
13222.22,Transfer,21,Germany,Desktop,47,1,0,1,1,0
106546.96,Transfer,6,France,Desktop,81,1,1,1,0,1
136806.45,Card,22,Germany,Tablet,33,1,0,0,1,0
19263.96,Transfer,22,Germany,Desktop,120,0,0,1,1,0
25071.02,Card,19,Belgium,Tablet,24,1,1,1,0,1
11782.21,Transfer,13,Italy,Tablet,31,1,1,0,1,0
75430.55,Wire,4,Germany,Desktop,119,1,0,0,0,1
95443.22,Card,0,Italy,Desktop,101,0,1,0,0,1
52526.65,Transfer,4,Austria,Desktop,72,1,0,0,0,1
101685.15,Card,1,Italy,Tablet,3,1,0,1,0,1
53286.69,Transfer,9,France,Tablet,26,1,1,0,0,1
39042.64,Transfer,22,France,Tablet,119,1,0,1,1,1
25507.03,Wire,21,Belgium,Desktop,52,0,1,0,0,0
40459.93,Card,13,France,Mobile,46,1,0,1,0,1
53072.95,Wire,2,Austria,Tablet,17,0,0,0,1,0
80003.02,Card,19,Poland,Tablet,61,1,1,1,1,1
119401.9,SEPA,22,Italy,Tablet,54,1,0,1,0,1
58209.61,SEPA,1,Poland,Mobile,17,1,0,0,1,1
145121.48,Card,9,Germany,Mobile,56,1,1,1,1,1
19588.29,Wire,23,France,Tablet,46,0,1,0,1,0
